student_id,gender,major,program,GPA
2291,Male,B.Tech,CSE,6.449088262705553
2292,Male,MS,ECE,7.849622053735479
2293,Male,B.Tech,ECE,5.833893186476667
2294,Male,B.Tech,CSE,8.31872671636711
2295,Male,PhD,CND,8.803045399729807
2296,Male,MS,CSE,8.934706709357812
2297,Male,B.Tech,CND,7.077241951110739
2298,Male,PhD,CHD,7.494211026453447
2299,Male,B.Tech,CND,6.7453800823054255
2300,Male,MS,CHD,9.453513768070513
2301,Female,MS,CND,8.16570204290092
2302,Male,B.Tech,CSE,6.278972248580575
2303,Male,PhD,CHD,8.24347973268445
2304,Male,B.Tech,CSE,8.038484497125276
2305,Male,B.Tech,ECE,6.825574118791734
2306,Male,B.Tech,ECE,7.640196370988288
2307,Female,B.Tech,CSE,8.255117070806756
2308,Male,MS,CHD,8.184471048745108
2309,Male,B.Tech,CHD,7.652108923133194
2310,Female,B.Tech,CSE,7.515762484738872
2311,Female,PhD,CSE,8.449636794822514
2312,Female,MS,CND,8.15568891108494
2313,Male,B.Tech,ECE,5.92990568784052
2314,Male,B.Tech,CSE,7.031301511270456
2315,Female,MS,CND,6.689182961715572
2316,Male,B.Tech,CSE,7.67702590969828
2317,Male,PhD,CHD,7.7137783144505985
2318,Female,B.Tech,CSE,7.639758781311637
2319,Female,MS,CSE,8.283212902205676
2320,Male,B.Tech,CSE,8.069004502384322
2321,Male,B.Tech,ECE,5.887356453466526
2322,Female,B.Tech,ECE,6.301568778708369
2323,Female,B.Tech,CSE,7.022267587514441
2324,Male,B.Tech,CHD,6.4179227561940175
2325,Male,MS,CSE,8.291806991076895
2326,Female,B.Tech,CSE,5.725463620093648
2327,Male,PhD,CSE,7.446266023191418
2328,Male,B.Tech,CSE,9.66702200020326
2329,Male,B.Tech,ECE,6.359339014528694
2330,Male,B.Tech,ECE,6.295132826237877
2331,Male,MS,CND,7.375222546848388
2332,Female,PhD,CSE,7.251055546894421
2333,Male,B.Tech,ECE,7.008113426676577
2334,Male,B.Tech,CHD,6.970032384189662
2335,Male,B.Tech,CSE,6.823001790095731
2336,Female,B.Tech,CSE,6.201233781524276
2337,Female,B.Tech,ECE,8.76552000810414
2338,Male,B.Tech,CSE,7.529223529374562
2339,Male,MS,CHD,8.428914921719805
2340,Male,MS,ECE,8.484925813445367
2341,Female,PhD,CHD,8.859064495782961
2342,Female,B.Tech,ECE,8.311740532513848
2343,Male,B.Tech,ECE,6.150339774156178
2344,Female,B.Tech,CSE,6.35034589911571
2345,Male,B.Tech,CHD,8.22380719606416
2346,Other,B.Tech,CSE,7.781749374637434
2347,Male,B.Tech,CSE,6.462536861164529
2348,Male,B.Tech,CHD,6.51781838969376
2349,Male,MS,ECE,7.770434382080818
2350,Male,B.Tech,CND,7.615549294372368
2351,Male,B.Tech,CSE,6.394863170677597
2352,Other,B.Tech,CSE,7.803518603951734
2353,Female,B.Tech,CSE,6.890728681968746
2354,Male,B.Tech,ECE,6.974662918113133
2355,Male,PhD,ECE,7.079071090098481
2356,Male,B.Tech,CSE,8.493091253614297
2357,Male,MS,ECE,8.223333367059732
2358,Male,PhD,CHD,8.242538386166947
2359,Female,B.Tech,CSE,6.330134415710257
2360,Male,MS,CHD,7.649643506622294
2361,Other,MS,CSE,8.088001277102991
2362,Female,MS,ECE,7.606584033316137
2363,Male,B.Tech,ECE,6.763782636751764
2364,Female,B.Tech,CSE,5.046437150713053
2365,Female,B.Tech,ECE,7.215241808921942
2366,Female,B.Tech,ECE,5.855287019068953
2367,Male,B.Tech,CSE,5.895394581615005
2368,Male,B.Tech,ECE,7.148882398110222
2369,Male,PhD,CSE,7.830554057905331
2370,Male,B.Tech,ECE,9.546662128881025
2371,Male,PhD,ECE,8.317436644803621
2372,Male,B.Tech,CND,7.014264522309712
2373,Female,B.Tech,CSE,5.941143978387954
2374,Male,B.Tech,ECE,7.086841748644712
2375,Female,B.Tech,ECE,9.010104849525238
2376,Female,B.Tech,ECE,7.532236859820877
2377,Male,B.Tech,ECE,7.804589632528846
2378,Female,B.Tech,CSE,5.869636711806373
2379,Male,B.Tech,CND,5.781870032449077
2380,Other,MS,CND,8.688088136420385
2381,Male,B.Tech,ECE,6.42628780347355
2382,Male,MS,ECE,7.51542146859904
2383,Female,MS,ECE,8.234513338222083
2384,Female,B.Tech,CSE,8.30083193445674
2385,Male,B.Tech,ECE,7.704130037310335
2386,Other,MS,CHD,7.198832935313033
2387,Male,B.Tech,CSE,7.145800751638837
2388,Male,MS,CSE,8.557836391262859
2389,Male,B.Tech,CND,6.24492163836068
2390,Male,PhD,CND,8.327330288135752
2391,Female,MS,CSE,7.919793587066872
2392,Male,B.Tech,CSE,7.526727899214412
2393,Male,MS,CSE,8.367474400051705
2394,Female,B.Tech,CSE,7.988743275796236
2395,Male,B.Tech,CND,10.0
2396,Male,B.Tech,CSE,7.437982934751616
2397,Male,B.Tech,CSE,7.478271531182512
2398,Male,B.Tech,ECE,5.930895533835709
2399,Male,B.Tech,ECE,5.2514100911655515
2400,Male,B.Tech,ECE,5.9391106890118355
2401,Female,B.Tech,CSE,6.4952177662974755
2402,Male,B.Tech,ECE,7.065068888157697
2403,Male,B.Tech,CSE,6.581779936807262
2404,Male,B.Tech,CSE,5.228033521245599
2405,Male,B.Tech,ECE,7.133333127234754
2406,Female,B.Tech,CHD,5.34713423039671
2407,Male,B.Tech,ECE,5.687664014002746
2408,Female,B.Tech,ECE,8.229787798213046
2409,Female,B.Tech,CHD,6.728074674565566
2410,Female,B.Tech,CSE,7.508519192824936
2411,Male,MS,CSE,7.889482132936268
2412,Female,B.Tech,CSE,5.4785340133577405
2413,Male,B.Tech,ECE,5.833683459329949
2414,Female,B.Tech,ECE,6.683209663692987
2415,Female,B.Tech,CHD,7.762686461051409
2416,Female,B.Tech,CND,7.1050603249182895
2417,Other,MS,ECE,9.068049839438864
2418,Female,B.Tech,ECE,7.999668328371388
2419,Male,MS,CND,6.774266183312243
2420,Female,MS,ECE,7.097374524085391
2421,Male,B.Tech,ECE,8.991072842091313
2422,Other,B.Tech,CHD,6.222910229329529
2423,Male,B.Tech,ECE,6.168089362843442
2424,Male,MS,CSE,7.566615758297565
2425,Male,B.Tech,ECE,8.505264105968367
2426,Male,B.Tech,CSE,5.22447177696424
2427,Male,MS,ECE,9.056834715213952
2428,Male,B.Tech,CSE,7.031533920091509
2429,Female,B.Tech,ECE,8.05433773829528
2430,Male,B.Tech,CSE,5.138716083283542
2431,Male,B.Tech,ECE,6.048394472882238
2432,Female,B.Tech,CHD,6.999481013218754
2433,Female,B.Tech,ECE,5.8938281466489375
2434,Male,B.Tech,ECE,6.978951427783411
2435,Female,B.Tech,CSE,7.719084459823819
2436,Male,PhD,CND,7.931745236778809
2437,Male,B.Tech,CHD,7.66276206044745
2438,Male,B.Tech,ECE,8.061744146927676
2439,Male,B.Tech,ECE,8.207981250098813
2440,Male,MS,CND,8.422092901863168
2441,Female,B.Tech,ECE,5.9444673215138755
2442,Male,B.Tech,CND,7.464431309077381
2443,Male,MS,CHD,8.427354993514703
2444,Male,B.Tech,ECE,7.133619844212506
2445,Male,MS,CSE,7.903170680564092
2446,Male,B.Tech,ECE,8.36659714815306
2447,Male,B.Tech,CSE,6.3367424063746105
2448,Male,MS,CND,8.181131944250565
2449,Male,B.Tech,ECE,6.42504726923789
2450,Male,MS,CSE,7.0849604141053835
2451,Male,B.Tech,CSE,8.617691121563805
2452,Female,B.Tech,ECE,5.423700063020917
2453,Male,B.Tech,CND,6.941489629192254
2454,Male,B.Tech,CSE,7.290406529721397
2455,Male,B.Tech,CSE,7.19841272849143
2456,Male,PhD,CND,8.259111599320832
2457,Female,B.Tech,ECE,4.0
2458,Male,B.Tech,CSE,7.821515221195804
2459,Female,B.Tech,CHD,7.690603082113132
2460,Female,PhD,CSE,8.665338065997524
2461,Female,MS,ECE,8.404745025015117
2462,Male,MS,CSE,8.404754680656662
2463,Male,B.Tech,ECE,5.602049202193938
2464,Female,MS,ECE,7.48042399675932
2465,Female,B.Tech,CSE,6.061586712888934
2466,Male,B.Tech,CHD,7.184708833274273
2467,Male,B.Tech,ECE,7.518948190968752
2468,Male,B.Tech,CSE,6.378912852658027
2469,Male,B.Tech,ECE,9.610105264167856
2470,Male,PhD,CND,9.04737612947606
2471,Male,B.Tech,CSE,8.039612768647212
2472,Male,PhD,CND,8.196036026002554
2473,Female,B.Tech,ECE,6.340979843737854
2474,Male,B.Tech,CHD,7.230947802122976
2475,Female,MS,CHD,8.323091236623036
2476,Male,B.Tech,CND,7.119967240747321
2477,Female,MS,CSE,7.97413769688874
2478,Female,B.Tech,CHD,7.116578699422984
2479,Male,MS,CND,8.977361069273483
2480,Male,B.Tech,ECE,6.156167383760693
2481,Male,B.Tech,CND,6.986269746623729
2482,Male,B.Tech,ECE,8.109060714901682
2483,Female,B.Tech,CSE,5.224414812123064
2484,Male,B.Tech,CSE,6.002127002969732
2485,Female,MS,CHD,7.331093590266605
2486,Male,PhD,CND,9.012965911956572
2487,Female,B.Tech,CHD,8.127471755498961
2488,Male,MS,CSE,7.68172312974176
2489,Female,B.Tech,ECE,7.915151318166267
2490,Male,B.Tech,CSE,6.429113282724007
2491,Female,MS,ECE,8.473449849731185
2492,Female,PhD,CND,8.127804672653859
2493,Female,B.Tech,CSE,7.035812791647683
2494,Male,PhD,CHD,8.405094849910922
2495,Male,B.Tech,ECE,7.382464696826167
2496,Female,B.Tech,CSE,6.166200043194956
2497,Male,B.Tech,ECE,6.858692680040797
2498,Female,B.Tech,ECE,7.059911422058187
2499,Male,B.Tech,CSE,7.176252148325106
2500,Male,B.Tech,CSE,5.8743483335650915
2501,Male,PhD,CND,8.095813404262625
2502,Male,B.Tech,ECE,7.349806689056586
2503,Male,B.Tech,CSE,4.766075316773803
2504,Female,B.Tech,CSE,7.568578895709268
2505,Male,B.Tech,ECE,7.1635740200976015
2506,Male,B.Tech,ECE,7.700668638941407
2507,Male,B.Tech,CSE,7.342376070787025
2508,Male,PhD,CHD,8.622143509431769
2509,Male,B.Tech,CHD,6.9258044663673415
2510,Female,MS,CSE,9.1736476506144
2511,Male,B.Tech,CND,8.0219144282273
2512,Female,B.Tech,ECE,5.892758833000628
2513,Male,B.Tech,CSE,6.507006168480952
2514,Male,MS,CSE,6.732328711746644
2515,Female,B.Tech,CSE,6.690087436973793
2516,Female,B.Tech,CSE,6.161195321606854
2517,Female,B.Tech,CSE,7.207310021324031
2518,Male,B.Tech,CSE,7.394973847599776
2519,Female,MS,CHD,8.85917255054664
2520,Male,B.Tech,CSE,8.338888712423739
2521,Male,MS,CND,8.821907689825657
2522,Female,MS,CHD,7.651260123915169
2523,Male,PhD,CND,8.47520904794468
2524,Female,B.Tech,ECE,7.151360978491432
2525,Male,B.Tech,ECE,6.621453732423839
2526,Male,MS,CSE,8.258774684218928
2527,Male,B.Tech,ECE,6.731765812350753
2528,Male,B.Tech,CND,6.222343630513144
2529,Male,B.Tech,CSE,6.522612013543085
2530,Other,B.Tech,ECE,7.1595974295699465
2531,Male,B.Tech,CHD,5.230147885500822
2532,Male,B.Tech,CSE,7.473958299611284
2533,Male,PhD,CSE,8.031669477033546
2534,Female,MS,CHD,8.961791659336024
2535,Male,B.Tech,ECE,7.279206428456943
2536,Female,B.Tech,CSE,7.320299450695864
2537,Female,B.Tech,CHD,5.956241646107735
2538,Male,B.Tech,CHD,7.9773418883778415
2539,Male,B.Tech,CHD,6.397019380245048
2540,Male,B.Tech,ECE,7.5753885857812175
2541,Male,B.Tech,ECE,8.116924450051767
2542,Male,B.Tech,CSE,6.286756304518191
2543,Female,B.Tech,CSE,7.252787139716824
2544,Male,B.Tech,ECE,7.377079887231046
2545,Male,B.Tech,ECE,7.494693017079632
2546,Male,B.Tech,ECE,8.67051323323058
2547,Male,B.Tech,ECE,8.00177847260801
2548,Male,PhD,CND,8.270829598116396
2549,Female,B.Tech,CSE,6.248111789858488
2550,Female,B.Tech,CSE,8.18671548502576
2551,Male,B.Tech,CSE,6.428258802782825
2552,Female,B.Tech,CND,7.021881379753315
2553,Female,PhD,CSE,7.908592978033651
2554,Female,B.Tech,CSE,7.400439869361015
2555,Male,B.Tech,ECE,5.152116208244584
2556,Male,PhD,CND,8.493328833460733
2557,Male,B.Tech,ECE,7.057445431135963
2558,Male,MS,CND,7.792383666582562
2559,Female,B.Tech,CSE,6.499850101320417
2560,Male,B.Tech,ECE,6.842780272346015
2561,Other,PhD,ECE,8.166216357734395
2562,Male,B.Tech,CSE,7.738783382088893
2563,Male,B.Tech,CSE,7.42920384143615
2564,Male,B.Tech,ECE,7.252583959628928
2565,Male,B.Tech,ECE,7.759005242546889
2566,Male,PhD,CHD,8.947779029081381
2567,Male,B.Tech,ECE,6.257386230848816
2568,Male,B.Tech,ECE,7.422058800052552
2569,Male,MS,CND,8.03450720489778
2570,Male,MS,CHD,9.271216124852819
2571,Female,B.Tech,CSE,6.222251556082909
2572,Male,B.Tech,CSE,7.7856896133106925
2573,Male,B.Tech,CND,6.421690306855621
2574,Male,PhD,CND,8.642569509847409
2575,Male,PhD,CND,8.516940480182049
2576,Female,B.Tech,ECE,8.544589766658993
2577,Female,B.Tech,CSE,4.780327625947443
2578,Female,B.Tech,CSE,8.85447949503763
2579,Male,PhD,ECE,8.691284125705383
2580,Male,B.Tech,CSE,7.1866944014778396
2581,Male,PhD,CND,8.175971806156943
2582,Male,B.Tech,CHD,6.635491363443961
2583,Female,B.Tech,CSE,6.647505592011195
2584,Female,B.Tech,ECE,8.034924787172944
2585,Female,MS,CSE,7.5668406719381
2586,Male,B.Tech,ECE,8.425086559375886
2587,Male,B.Tech,ECE,6.450051075833291
2588,Male,B.Tech,CSE,6.868169817485949
2589,Female,B.Tech,ECE,8.512621705402905
2590,Male,MS,CHD,7.640712517281839
2591,Female,B.Tech,ECE,7.120014222061609
2592,Female,MS,CSE,8.726176981831115
2593,Female,PhD,CSE,7.3066420796412785
2594,Female,B.Tech,ECE,7.130468035010967
2595,Male,B.Tech,ECE,5.839223347318327
2596,Female,B.Tech,CSE,7.639042485424522
2597,Male,B.Tech,CSE,7.764576031447347
2598,Female,B.Tech,CND,6.452153701665513
2599,Male,MS,ECE,7.788445508104018
2600,Male,B.Tech,ECE,6.436145659199879
2601,Male,B.Tech,ECE,6.695805390696048
2602,Male,B.Tech,ECE,8.23389705161945
2603,Female,B.Tech,CSE,7.888282636585055
2604,Male,PhD,CHD,8.502500582783325
2605,Male,B.Tech,ECE,6.313447926171314
2606,Male,B.Tech,CSE,8.815159169280804
2607,Male,B.Tech,ECE,6.660362725924104
2608,Female,B.Tech,ECE,8.469156264282995
2609,Male,PhD,CHD,8.645038834558028
2610,Female,B.Tech,ECE,6.220653515716135
2611,Male,MS,CND,8.445232445068338
2612,Female,B.Tech,CND,10.0
2613,Male,PhD,CND,8.535839573919034
2614,Female,B.Tech,ECE,6.230192583652977
2615,Male,B.Tech,CSE,7.861339230310933
2616,Male,B.Tech,CSE,5.941938384528803
2617,Male,B.Tech,CSE,6.930152604302009
2618,Male,B.Tech,CSE,8.011134968619903
2619,Male,B.Tech,ECE,7.328769250149301
2620,Male,MS,CSE,7.8231015841131795
2621,Male,B.Tech,CSE,6.853929080940533
2622,Female,B.Tech,CSE,7.112470317258531
2623,Female,B.Tech,ECE,6.3721161694097175
2624,Male,MS,CSE,7.912573681541348
2625,Male,MS,ECE,6.828931360237492
2626,Female,MS,CSE,8.720683632671532
2627,Female,PhD,ECE,8.375896241389519
2628,Male,B.Tech,CHD,6.320113136554771
2629,Male,B.Tech,CSE,7.16938243867382
2630,Male,B.Tech,CSE,5.857278627995278
2631,Female,PhD,CND,8.146463008492146
2632,Female,B.Tech,CND,7.078953229466822
2633,Male,MS,ECE,8.499700910767269
2634,Female,B.Tech,CSE,7.7883340517172215
2635,Male,B.Tech,ECE,6.346188590332396
2636,Male,B.Tech,CSE,7.819228380889941
2637,Male,MS,CND,9.01011993802286
2638,Female,B.Tech,CSE,8.503473633059432
2639,Male,B.Tech,ECE,5.49779738755271
2640,Female,B.Tech,CHD,6.868808863949042
2641,Male,B.Tech,ECE,5.227133327692572
2642,Male,B.Tech,ECE,8.632637542161742
2643,Female,MS,ECE,7.561850761516368
2644,Male,B.Tech,CSE,6.068418358366591
2645,Female,B.Tech,ECE,5.39383017167467
2646,Male,PhD,CHD,8.480777687895467
2647,Other,MS,CHD,9.02773974924847
2648,Male,MS,CND,7.862095061034785
2649,Male,B.Tech,ECE,6.366944329269604
2650,Male,MS,ECE,7.283275540073593
2651,Male,B.Tech,CHD,7.810751241080075
2652,Male,B.Tech,CSE,6.442362195416657
2653,Female,B.Tech,CSE,5.044816452703438
2654,Male,B.Tech,ECE,6.411873930725561
2655,Female,PhD,CHD,8.004992754639517
2656,Female,B.Tech,CHD,6.649830319040535
2657,Female,B.Tech,ECE,7.534326517008745
2658,Male,B.Tech,CSE,7.108612966832013
2659,Male,B.Tech,ECE,7.36293363969423
2660,Male,B.Tech,CND,7.751107042450943
2661,Male,B.Tech,ECE,5.661350995085122
2662,Male,B.Tech,ECE,5.595012873402884
2663,Male,B.Tech,CSE,7.566561587080538
2664,Female,B.Tech,CSE,6.905385238965253
2665,Female,MS,CHD,7.2068214181448935
2666,Male,B.Tech,ECE,8.712537405238061
2667,Female,B.Tech,ECE,6.854581167862996
2668,Female,B.Tech,ECE,7.721733318242931
2669,Female,B.Tech,CSE,7.546743626558597
2670,Female,B.Tech,ECE,7.284390189875299
2671,Female,B.Tech,CHD,7.07708571377702
2672,Male,B.Tech,CSE,7.617359732744273
2673,Male,PhD,CND,7.469741180571859
2674,Female,PhD,CHD,7.997814484135002
2675,Female,B.Tech,CND,5.677543000797565
2676,Male,B.Tech,ECE,8.047255214198024
2677,Male,B.Tech,ECE,6.755617060996413
2678,Female,MS,CSE,6.951445232849012
2679,Female,B.Tech,ECE,8.193123575544902
2680,Female,B.Tech,ECE,7.470707154489755
2681,Male,MS,CND,8.952852107924233
2682,Male,B.Tech,CSE,6.308531268789597
2683,Female,B.Tech,CHD,6.723791423269626
2684,Male,B.Tech,ECE,7.067940302417186
2685,Male,B.Tech,ECE,6.194910835402036
2686,Female,B.Tech,CSE,6.333874843902369
2687,Male,B.Tech,CND,6.77982090207972
2688,Male,MS,CHD,8.385916049183445
2689,Female,B.Tech,CHD,6.005538975645462
2690,Male,MS,ECE,6.850411471473896
2691,Male,MS,CHD,7.760961477167337
2692,Male,B.Tech,CSE,6.720729537097814
2693,Male,B.Tech,CSE,8.065016712863706
2694,Other,B.Tech,ECE,9.282333320943792
2695,Male,MS,CND,7.411412509208395
2696,Female,B.Tech,ECE,7.981644936016667
2697,Male,PhD,CND,8.573982688821491
2698,Male,B.Tech,ECE,6.749602996532332
2699,Male,B.Tech,CND,7.861065978410759
2700,Male,B.Tech,CSE,5.426923457392161
2701,Male,B.Tech,CSE,6.320651165667454
2702,Male,B.Tech,CSE,6.59747159437882
2703,Male,PhD,CSE,8.680602004907428
2704,Male,MS,CHD,8.44506676707958
2705,Male,B.Tech,ECE,5.405254485223612
2706,Male,MS,CHD,8.969249078144038
2707,Female,B.Tech,CSE,5.772249384705439
2708,Male,PhD,CND,8.312729967092919
2709,Male,B.Tech,ECE,7.160561241744686
2710,Male,B.Tech,ECE,7.14961247394414
2711,Male,B.Tech,ECE,5.006675068956817
2712,Female,B.Tech,CND,6.8033222955026575
2713,Female,B.Tech,CSE,7.334765322276564
2714,Male,B.Tech,ECE,6.068264771034376
2715,Male,B.Tech,ECE,8.31271266097653
2716,Female,B.Tech,ECE,8.110402755852071
2717,Male,B.Tech,ECE,6.109856261452161
2718,Male,MS,CSE,9.168087230202135
2719,Female,B.Tech,CHD,7.312346415029074
2720,Female,B.Tech,ECE,6.808255997709998
2721,Male,B.Tech,CSE,7.080523797327536
2722,Male,B.Tech,ECE,5.203311060570331
2723,Male,PhD,CND,8.023728139466522
2724,Male,B.Tech,CND,8.012613700820832
2725,Male,B.Tech,CSE,7.158382362364662
2726,Male,MS,ECE,7.762381483293019
2727,Male,B.Tech,ECE,5.459765830115569
2728,Male,B.Tech,CSE,8.45194677600492
2729,Male,B.Tech,CSE,6.95740742520409
2730,Male,PhD,CND,8.530091208791603
2731,Male,B.Tech,ECE,7.3613344099887845
2732,Male,MS,CND,7.347542680072822
2733,Female,PhD,ECE,8.774400903189559
2734,Female,B.Tech,CSE,9.048574736551933
2735,Female,B.Tech,CHD,6.413082029113319
2736,Male,B.Tech,CSE,6.786361690688893
2737,Male,B.Tech,ECE,9.164687558127607
2738,Female,B.Tech,CSE,6.200983142517626
2739,Male,PhD,ECE,8.240532980391505
2740,Female,B.Tech,ECE,5.522258147141618
2741,Male,B.Tech,ECE,7.203805109320575
2742,Male,B.Tech,ECE,6.377118427418371
2743,Female,B.Tech,CSE,5.9636550253900005
2744,Female,B.Tech,CND,6.4040074618493925
2745,Male,B.Tech,ECE,5.364193143221117
2746,Male,B.Tech,CND,4.619630365439786
2747,Male,MS,ECE,7.971157858424795
2748,Male,B.Tech,CSE,6.326854748759744
2749,Male,B.Tech,CND,6.035046913422405
2750,Female,MS,CHD,7.756761544131616
2751,Male,PhD,CSE,7.802592007218813
2752,Male,B.Tech,CSE,6.542720326541405
2753,Male,PhD,CSE,8.37457444650533
2754,Female,B.Tech,ECE,7.6978553263746115
2755,Male,B.Tech,CSE,8.038511633360322
2756,Male,MS,ECE,9.605870794125181
2757,Female,PhD,ECE,8.181441274267138
2758,Male,B.Tech,ECE,6.568226631048174
2759,Male,MS,ECE,8.756535758713015
2760,Male,B.Tech,CHD,6.811281525894536
2761,Male,B.Tech,CHD,6.981685656049754
2762,Female,MS,ECE,9.368182970822229
2763,Male,B.Tech,CSE,8.574425908212104
2764,Female,B.Tech,CSE,8.52880351824393
2765,Male,B.Tech,CHD,6.339939447553687
2766,Female,MS,CND,8.129135342615323
2767,Male,MS,CSE,7.948434754486537
2768,Male,MS,ECE,7.464424067550488
2769,Male,B.Tech,CND,5.709365768107975
2770,Female,B.Tech,ECE,6.217803262001088
2771,Male,B.Tech,CSE,5.645386881449768
2772,Male,MS,CSE,7.118293017276326
2773,Male,MS,CND,8.121587969683409
2774,Male,B.Tech,CSE,6.045085864127581
2775,Female,B.Tech,CSE,7.875062421413028
2776,Female,B.Tech,CND,7.100370110728235
2777,Male,B.Tech,ECE,8.648793187629005
2778,Male,B.Tech,CSE,7.584492035700452
2779,Female,B.Tech,ECE,6.861818779066659
2780,Male,B.Tech,CHD,9.183715876232558
2781,Male,B.Tech,ECE,7.968733455528244
2782,Female,B.Tech,CHD,8.8559861910331
2783,Male,MS,CND,9.672721995060327
2784,Female,B.Tech,CHD,6.541052480604211
2785,Male,B.Tech,CHD,6.372121930909328
2786,Female,PhD,CSE,8.583977379112227
2787,Male,B.Tech,CSE,5.811719554773967
2788,Male,B.Tech,CSE,6.059252906276928
2789,Male,B.Tech,ECE,6.708856684979809
2790,Male,PhD,CSE,8.086049088960156
2791,Male,B.Tech,CSE,7.362952649351605
2792,Male,MS,ECE,8.708826059778628
2793,Female,B.Tech,ECE,5.8546462098027465
2794,Female,B.Tech,CSE,8.524637070935967
2795,Male,MS,CND,7.48364725723421
2796,Male,B.Tech,CSE,6.3733330110418285
2797,Male,B.Tech,ECE,5.506621139866402
2798,Male,B.Tech,CND,7.225221063021338
2799,Male,MS,ECE,8.737392769281186
2800,Male,B.Tech,ECE,6.597947156271673
2801,Male,B.Tech,ECE,6.728896971076598
2802,Male,MS,CSE,7.388483974055738
2803,Male,B.Tech,ECE,5.938891451943011
2804,Male,B.Tech,CSE,6.934577263451707
2805,Male,B.Tech,CSE,5.786626421104671
2806,Male,B.Tech,ECE,5.157892369083557
2807,Female,B.Tech,CHD,5.962771961942877
2808,Female,B.Tech,ECE,7.790602803911755
2809,Male,PhD,CSE,7.707628390956049
2810,Male,B.Tech,ECE,6.396101756709974
2811,Male,B.Tech,CSE,7.482405950737068
2812,Male,B.Tech,ECE,8.395861575139055
2813,Female,B.Tech,CSE,7.991293953909089
2814,Female,B.Tech,CSE,7.655323792063551
2815,Male,B.Tech,ECE,7.816951252036667
2816,Female,B.Tech,CSE,6.807498778103576
2817,Male,PhD,CND,8.40533114373523
2818,Male,MS,CND,7.773926472497065
2819,Male,MS,CHD,7.953643941263561
2820,Female,B.Tech,CSE,5.860831321657292
2821,Female,B.Tech,CSE,7.406309898308381
2822,Female,PhD,CSE,7.560807239431492
2823,Male,B.Tech,CND,5.99108999295129
2824,Male,B.Tech,CHD,8.33542460381023
2825,Male,MS,CHD,8.463073582504865
2826,Male,B.Tech,CND,6.943526902511205
2827,Male,B.Tech,ECE,6.937303193781499
2828,Male,PhD,ECE,7.352722040840119
2829,Other,B.Tech,CSE,4.0
2830,Male,B.Tech,CSE,5.992702435894816
2831,Male,B.Tech,CSE,5.27369244900834
2832,Male,B.Tech,ECE,7.51589531214317
2833,Female,B.Tech,CSE,6.49114838791176
2834,Female,B.Tech,CSE,6.118393481368894
2835,Male,PhD,CHD,7.932225671155509
2836,Male,B.Tech,ECE,4.870326723822691
2837,Female,B.Tech,CSE,7.0507841146801455
2838,Male,B.Tech,CSE,8.739814562276539
2839,Male,B.Tech,CSE,8.601539449472503
2840,Male,MS,CHD,7.781373641306794
2841,Male,B.Tech,CSE,8.727695893417835
2842,Male,B.Tech,CND,5.44554492747829
2843,Male,B.Tech,CSE,6.357805608171603
2844,Female,B.Tech,ECE,7.26709678661279
2845,Female,B.Tech,ECE,6.494732331008835
2846,Female,B.Tech,ECE,7.039371706039182
2847,Female,B.Tech,CHD,8.503887161876419
2848,Female,B.Tech,ECE,7.842887048624497
2849,Female,B.Tech,CSE,8.211032599220852
2850,Female,MS,CSE,9.201376911893155
2851,Male,B.Tech,CSE,8.143490305878574
2852,Female,B.Tech,ECE,6.92734372969349
2853,Male,B.Tech,CHD,6.292340419573513
2854,Male,MS,CSE,9.188220821078115
2855,Male,B.Tech,ECE,7.742782936284608
2856,Male,B.Tech,CHD,5.794977627094988
2857,Female,MS,CSE,6.787501752845381
2858,Female,B.Tech,CSE,6.595429955839378
2859,Male,MS,CSE,9.274015277603846
2860,Other,B.Tech,CHD,7.080319792310725
2861,Male,B.Tech,CND,7.564204476400932
2862,Male,PhD,CHD,8.382477908566427
2863,Male,B.Tech,ECE,6.521843590029801
2864,Male,B.Tech,CSE,7.401000987632239
2865,Male,B.Tech,ECE,7.897085462136216
2866,Female,MS,CSE,8.282793884876769
2867,Male,MS,CND,8.0998515328354
2868,Male,PhD,ECE,8.222084839457636
2869,Female,B.Tech,ECE,7.039177336221074
2870,Other,B.Tech,CSE,6.567554096327088
2871,Male,B.Tech,ECE,7.584676129518076
2872,Male,B.Tech,CSE,7.6808951221669695
2873,Male,B.Tech,ECE,8.476476042877582
2874,Male,MS,CND,6.426646723774396
2875,Male,B.Tech,CHD,8.743400663485929
2876,Female,PhD,CSE,8.259696714158908
2877,Male,PhD,CSE,8.953076670544684
2878,Female,B.Tech,ECE,8.920350263460445
2879,Female,B.Tech,CSE,6.896557998059074
2880,Male,PhD,ECE,7.897357904124968
2881,Male,MS,ECE,8.549415651094613
2882,Male,B.Tech,CSE,5.893355884513903
2883,Male,B.Tech,ECE,6.419504881189265
2884,Male,PhD,CND,7.877480959415241
2885,Female,PhD,CND,8.418074529149083
2886,Male,B.Tech,ECE,4.603822127495539
2887,Female,B.Tech,CHD,4.851733762267502
2888,Female,B.Tech,CSE,7.758801823900667
2889,Female,MS,ECE,8.111193973070081
2890,Male,B.Tech,CSE,6.788833779591782
2891,Male,B.Tech,CHD,6.579690081943775
2892,Male,MS,CND,8.594686404829318
2893,Male,B.Tech,CHD,7.593353442883856
2894,Female,B.Tech,CSE,7.342652802978239
